year,site,latitude,longitude,month,airT,precip,snowDepth,SWE,streamFlow
2019,Elliot Ridge,39.864,-106.4246,1,23,3.1,29,7.2,163.93
2019,Elliot Ridge,39.864,-106.4246,2,20,3.3,43,12.8,158.67
2019,Elliot Ridge,39.864,-106.4246,3,23,4.8,52,17.2,173.87
2019,Elliot Ridge,39.864,-106.4246,4,30,1.5,59,22.2,243.93
2019,Elliot Ridge,39.864,-106.4246,5,36,2.3,51,21.7,157.93
2019,Gros Ventre Summit,43.38939,-110.12943,1,14,1.6,19,3.6,20.90
2019,Gros Ventre Summit,43.38939,-110.12943,2,13,4.3,21,4.8,22.30
2019,Gros Ventre Summit,43.38939,-110.12943,3,20,1.5,41,8.5,42.60
2019,Gros Ventre Summit,43.38939,-110.12943,4,34,2.9,31,8.6,444.10
2019,Gros Ventre Summit,43.38939,-110.12943,5,38,2.4,23,6.7,621.80
2019,Steel Creek Park,40.90862,-110.50462,1,-12,3,30,6.1,19.80
2019,Steel Creek Park,40.90862,-110.50462,2,17,2.4,39,9.1,11.80
2019,Steel Creek Park,40.90862,-110.50462,3,23,3.8,48,11.5,10.50
2019,Steel Creek Park,40.90862,-110.50462,4,16,5.3,56,15,61.90
2019,Steel Creek Park,40.90862,-110.50462,5,18,4.2,56,17.6,308.20
2019,Red Mountain Pass,37.8918,-107.71342,1,10,5.5,41,9.6,17.10
2019,Red Mountain Pass,37.8918,-107.71342,2,12,7.7,57,15.1,15.80
2019,Red Mountain Pass,37.8918,-107.71342,3,25,10.2,81,22.8,15.00
2019,Red Mountain Pass,37.8918,-107.71342,4,15,3.7,102,33,59.80
2019,Red Mountain Pass,37.8918,-107.71342,5,30,5.4,88,35.9,125.10
2019,Arapaho,40.35098,-106.35098,1,18,1.4,44,10.2,20.81
2019,Arapaho,40.35098,-106.35098,2,16,3.3,57,14.5,20.91
2019,Arapaho,40.35098,-106.35098,3,19,5.5,67,18.9,20.47
2019,Arapaho,40.35098,-106.35098,4,28,1.5,76,25.5,55.03
2019,Arapaho,40.35098,-106.35098,5,35,1.1,76,25.3,93.94
2019,Blacks Fork Jct,40.95814,-110.5828,1,-19,2.2,18,3.2,19.80
2019,Blacks Fork Jct,40.95814,-110.5828,2,9,1.8,25,5.4,11.80
2019,Blacks Fork Jct,40.95814,-110.5828,3,29,2.5,30,6.9,10.50
2019,Blacks Fork Jct,40.95814,-110.5828,4,10,3.4,32,9.2,61.90
2019,Blacks Fork Jct,40.95814,-110.5828,5,23,3,12,4.5,308.20
2019,Rabbit Ears,40.36783,-106.74038,1,-3,6.1,40,9.8,67.50
2019,Rabbit Ears,40.36783,-106.74038,2,17,4.1,58,15.4,68.20
2019,Rabbit Ears,40.36783,-106.74038,3,28,6.6,62,19.5,95.70
2019,Rabbit Ears,40.36783,-106.74038,4,20,4.4,68,26.1,684.20
2019,Rabbit Ears,40.36783,-106.74038,5,29,6.3,57,21.3,1237.00
2019,Baker Butte,34.4566,-111.40643,1,20,3.4,8,1,0.00
2019,Baker Butte,34.4566,-111.40643,2,42,12,6,2.4,0.02
2019,Baker Butte,34.4566,-111.40643,3,39,2.8,24,6.8,0.00
2019,Baker Butte,34.4566,-111.40643,4,38,0.2,1,0.1,3.87
2019,Baker Butte,34.4566,-111.40643,5,46,0.8,0,0,1.96
2019,Hoosier Pass ,39.36127,-106.05978,1,20,1.4,35,8.1,32.99
2019,Hoosier Pass ,39.36127,-106.05978,2,19,1.4,44,11.1,26.74
2019,Hoosier Pass ,39.36127,-106.05978,3,20,5.4,54,14.1,44.84
2019,Hoosier Pass ,39.36127,-106.05978,4,29,1.1,72,20.4,32.19
2019,Hoosier Pass ,39.36127,-106.05978,5,34,1.7,62,21.7,55.94
2019,Spring Creek Divide,42.52516,-110.66148,1,20,4,39,8.4,20.90
2019,Spring Creek Divide,42.52516,-110.66148,2,15,6.9,49,12.4,22.30
2019,Spring Creek Divide,42.52516,-110.66148,3,23,2.9,74,19.3,42.60
2019,Spring Creek Divide,42.52516,-110.66148,4,33,3.8,70,22.2,444.10
2019,Spring Creek Divide,42.52516,-110.66148,5,37,3.8,69,24.2,621.80
2019,Midway Valley,37.56933,-112.83849,1,-1,6.2,29,6.5,7.46
2019,Midway Valley,37.56933,-112.83849,2,24,10.8,47,12.7,7.92
2019,Midway Valley,37.56933,-112.83849,3,30,7.4,81,22.9,45.80
2019,Midway Valley,37.56933,-112.83849,4,19,3.2,95,30.3,10.90
2019,Midway Valley,37.56933,-112.83849,5,25,6,81,28.6,7.97
2019,Kolob,37.52664,-113.05386,1,2,6,24,4.6,7.46
2019,Kolob,37.52664,-113.05386,2,26,13.8,39,10.6,7.92
2019,Kolob,37.52664,-113.05386,3,31,10.6,79,24.4,45.80
2019,Kolob,37.52664,-113.05386,4,26,3.2,89,32.2,10.90
2019,Kolob,37.52664,-113.05386,5,27,6,69,27.8,7.97
2019,Divide Peak,41.30398,-107.15241,1,23,5.8,29,6.4,25.60
2019,Divide Peak,41.30398,-107.15241,2,21,3.6,47,12.2,26.00
2019,Divide Peak,41.30398,-107.15241,3,28,5.3,54,15.8,33.20
2019,Divide Peak,41.30398,-107.15241,4,38,3.4,60,21.1,398.50
2019,Divide Peak,41.30398,-107.15241,5,41,4.6,45,15.6,936.40
2019,Kendall R.S.,43.2493,-110.01662,1,17,1.6,24,4.2,20.90
2019,Kendall R.S.,43.2493,-110.01662,2,15,4.2,27,5.8,22.30
2019,Kendall R.S.,43.2493,-110.01662,3,22,0.7,49,10,42.60
2019,Kendall R.S.,43.2493,-110.01662,4,35,2.6,34,10.3,444.10
2019,Kendall R.S.,43.2493,-110.01662,5,40,3,18,5.3,621.80
2019,Fool Creek,39.8687,-105.8675,1,18,1.3,32,8.5,0.26
2019,Fool Creek,39.8687,-105.8675,2,18,2.3,50,12.6,0.23
2019,Fool Creek,39.8687,-105.8675,3,20,5.1,54,16,0.24
2019,Fool Creek,39.8687,-105.8675,4,28,2.1,66,21.7,0.28
2019,Fool Creek,39.8687,-105.8675,5,35,1.2,61,24.3,0.01
2019,Lookout Mountain,33.36027,-107.83122,1,28,0.9,5,0.8,44.80
2019,Lookout Mountain,33.36027,-107.83122,2,37,1.5,1,0.2,71.90
2019,Lookout Mountain,33.36027,-107.83122,3,38,1.2,0,0,420.80
2019,Lookout Mountain,33.36027,-107.83122,4,30,0.3,0,0,89.60
2019,Lookout Mountain,33.36027,-107.83122,5,43,0.2,0,0,33.50
2019,Lake Irene ,40.41432,-105.8198,1,19,1.6,42,9.5,7.87
2019,Lake Irene ,40.41432,-105.8198,2,19,3.1,57,13.9,4.43
2019,Lake Irene ,40.41432,-105.8198,3,20,5.3,68,18.5,7.91
2019,Lake Irene ,40.41432,-105.8198,4,29,1.5,75,24.8,16.43
2019,Lake Irene ,40.41432,-105.8198,5,34,1,78,25.8,104.07
2019,Beartown,37.71409,-107.51212,1,10,4.5,37,7.8,22.60
2019,Beartown,37.71409,-107.51212,2,17,9.8,46,12.3,19.40
2019,Beartown,37.71409,-107.51212,3,24,12.3,77,22.1,17.30
2019,Beartown,37.71409,-107.51212,4,11,3.2,93,34.4,71.30
2019,Beartown,37.71409,-107.51212,5,29,5.5,80,34.9,160.40
2019,Cascade #2,37.65,-107.8,1,19,4.3,13,2,1.40
2019,Cascade #2,37.65,-107.8,2,20,8.1,23,6,1.31
2019,Cascade #2,37.65,-107.8,3,34,7.5,53,13.4,1.39
2019,Cascade #2,37.65,-107.8,4,21,1.6,46,17.1,21.90
2019,Cascade #2,37.65,-107.8,5,37,4.4,1,0.3,69.70
2019,Weminuche Creek,37.51976,-107.32152,1,11,4.8,36,5,43.80
2019,Weminuche Creek,37.51976,-107.32152,2,21,11,37,9.7,46.60
2019,Weminuche Creek,37.51976,-107.32152,3,28,9.5,79,20.7,154.00
2019,Weminuche Creek,37.51976,-107.32152,4,14,2.7,91,30.2,926.40
2019,Weminuche Creek,37.51976,-107.32152,5,32,4.2,59,24.7,1343.00
2019,Baker Butte Smt,34.45547,-111.38272,1,16,3.4,15,2.5,0.00
2019,Baker Butte Smt,34.45547,-111.38272,2,38,11.9,21,5.8,0.02
2019,Baker Butte Smt,34.45547,-111.38272,3,36,2.7,56,15.2,0.00
2019,Baker Butte Smt,34.45547,-111.38272,4,36,0.6,45,17.4,3.87
2019,Baker Butte Smt,34.45547,-111.38272,5,43,1.3,7,3.1,1.96
2019,East Rim Divide,43.13097,-110.2023,1,21,1.6,23,3.7,20.90
2019,East Rim Divide,43.13097,-110.2023,2,17,4.2,28,5.3,22.30
2019,East Rim Divide,43.13097,-110.2023,3,25,1.4,48,9.5,42.60
2019,East Rim Divide,43.13097,-110.2023,4,36,2.7,41,10.9,444.10
2019,East Rim Divide,43.13097,-110.2023,5,41,3.3,13,2.2,621.80
2019,Fish Lake Utah,38.50455,-111.76693,1,1,2.4,16,3.6,6.69
2019,Fish Lake Utah,38.50455,-111.76693,2,10,4,24,6,6.60
2019,Fish Lake Utah,38.50455,-111.76693,3,32,2.7,37,10,6.54
2019,Fish Lake Utah,38.50455,-111.76693,4,19,1.8,36,12.7,18.90
2019,Fish Lake Utah,38.50455,-111.76693,5,24,4,14,4.6,47.30
2019,Elk River,40.84781,-106.96871,1,-6,5.1,30,6.2,67.50
2019,Elk River,40.84781,-106.96871,2,20,3.7,45,11.3,68.20
2019,Elk River,40.84781,-106.96871,3,30,4.7,52,15,95.70
2019,Elk River,40.84781,-106.96871,4,23,3.5,52,19.7,684.20
2019,Elk River,40.84781,-106.96871,5,30,3.4,32,12.5,1237.00
2019,Copper Mountain,39.48954,-106.17095,1,19,1,32,7.7,23.04
2019,Copper Mountain,39.48954,-106.17095,2,20,1.4,42,10.4,22.27
2019,Copper Mountain,39.48954,-106.17095,3,23,5.6,51,12.8,21.71
2019,Copper Mountain,39.48954,-106.17095,4,30,1.8,54,18.9,45.31
2019,Copper Mountain,39.48954,-106.17095,5,36,1.3,58,21.1,107.87
2019,Long Flat ,37.51255,-113.39661,1,9,2.4,18,2.6,113.80
2019,Long Flat ,37.51255,-113.39661,2,26,6.9,20,5,262.30
2019,Long Flat ,37.51255,-113.39661,3,37,4.8,39,11.9,652.60
2019,Long Flat ,37.51255,-113.39661,4,23,3.2,34,13.1,511.00
2019,Long Flat ,37.51255,-113.39661,5,31,4.5,5,0.8,842.60
2019,Lynx Pass ,40.07806,-106.67028,1,17,0.6,25,4.7,366.80
2019,Lynx Pass ,40.07806,-106.67028,2,21,2.3,34,7.2,414.93
2019,Lynx Pass ,40.07806,-106.67028,3,24,3.2,38,10.2,425.33
2019,Lynx Pass ,40.07806,-106.67028,4,34,0.9,37,12.6,719.00
2019,Lynx Pass ,40.07806,-106.67028,5,40,0.5,6,1.5,1151.87
2019,Nast Lake ,39.29722,-106.60694,1,19,2.1,23,4.6,65.40
2019,Nast Lake ,39.29722,-106.60694,2,20,2.2,27,6.5,64.70
2019,Nast Lake ,39.29722,-106.60694,3,29,5.3,35,8.5,52.30
2019,Nast Lake ,39.29722,-106.60694,4,37,2.1,35,12.2,108.00
2019,Nast Lake ,39.29722,-106.60694,5,40,3.3,1,0.3,229.20
2019,Schofield Pass,39.01522,-107.04877,1,8,7,48,12.4,42.80
2019,Schofield Pass,39.01522,-107.04877,2,13,8.9,66,19.4,41.80
2019,Schofield Pass,39.01522,-107.04877,3,27,18.8,93,28.3,64.10
2019,Schofield Pass,39.01522,-107.04877,4,13,5.7,112,47.1,308.80
2019,Schofield Pass,39.01522,-107.04877,5,30,5.5,112,47.2,552.60
2019,Beaver Creek,39.59917,-106.51142,1,23,0.9,23,4.6,2.14
2019,Beaver Creek,39.59917,-106.51142,2,24,2,31,7,2.07
2019,Beaver Creek,39.59917,-106.51142,3,28,4.7,39,10.3,3.05
2019,Beaver Creek,39.59917,-106.51142,4,37,1.1,45,15.4,4.80
2019,Beaver Creek,39.59917,-106.51142,5,42,1.2,19,7.2,15.68
2019,EF Blacks Fork GS,40.88472,-110.54056,1,-22,2.6,21,4.2,19.80
2019,EF Blacks Fork GS,40.88472,-110.54056,2,13,2.5,29,6.8,11.80
2019,EF Blacks Fork GS,40.88472,-110.54056,3,26,2.6,35,9.3,10.50
2019,EF Blacks Fork GS,40.88472,-110.54056,4,8,4,39,11.9,61.90
2019,EF Blacks Fork GS,40.88472,-110.54056,5,21,4.1,22,8,308.20
2019,High Lonesome,40.03592,-105.75471,1,22,0.9,35,8.4,1.21
2019,High Lonesome,40.03592,-105.75471,2,20,2.2,48,11.8,1.06
2019,High Lonesome,40.03592,-105.75471,3,22,4.7,54,14.9,0.86
2019,High Lonesome,40.03592,-105.75471,4,30,2,63,19.9,1.49
2019,High Lonesome,40.03592,-105.75471,5,37,0.9,58,20.6,1.87
2019,Stump Lakes,37.47621,-107.63295,1,12,4.6,36,6.9,43.80
2019,Stump Lakes,37.47621,-107.63295,2,18,9.1,44,11.5,46.60
2019,Stump Lakes,37.47621,-107.63295,3,26,9.6,81,20.6,154.00
2019,Stump Lakes,37.47621,-107.63295,4,11,2.1,97,30.2,926.40
2019,Stump Lakes,37.47621,-107.63295,5,31,3,72,29.5,1343.00
2019,Columbine ,40.3948,-106.60408,1,18,1.4,44,10.2,20.81
2019,Columbine ,40.3948,-106.60408,2,16,3.3,57,14.5,20.91
2019,Columbine ,40.3948,-106.60408,3,19,5.5,67,18.9,20.47
2019,Columbine ,40.3948,-106.60408,4,28,1.5,76,25.5,55.03
2019,Columbine ,40.3948,-106.60408,5,35,1.1,76,25.3,93.94
2019,North Lost Trail,39.07813,-107.14389,1,8,4.2,28,5.7,42.80
2019,North Lost Trail,39.07813,-107.14389,2,19,5.3,40,9.9,41.80
2019,North Lost Trail,39.07813,-107.14389,3,31,7.4,52,15.2,64.10
2019,North Lost Trail,39.07813,-107.14389,4,21,3.4,54,22.6,308.80
2019,North Lost Trail,39.07813,-107.14389,5,33,4.4,35,13,552.60
2019,Gutz Peak,37.49617,-113.94235,1,11,6.5,11,1.3,113.80
2019,Gutz Peak,37.49617,-113.94235,2,37,7.7,21,4.8,262.30
2019,Gutz Peak,37.49617,-113.94235,3,40,6.1,29,12.4,652.60
2019,Gutz Peak,37.49617,-113.94235,4,36,1.9,17,9.7,511.00
2019,Gutz Peak,37.49617,-113.94235,5,33,5.2,0,0,842.60
2019,Stillwater ,40.22543,-105.91977,1,20,0.5,16,3.3,21.69
2019,Stillwater ,40.22543,-105.91977,2,24,1,24,5.1,21.22
2019,Stillwater ,40.22543,-105.91977,3,26,2.7,28,6.7,20.49
2019,Stillwater ,40.22543,-105.91977,4,36,0.9,28,8.8,19.29
2019,Stillwater ,40.22543,-105.91977,5,41,0.4,2,0.2,17.81
2019,Blind Bull,42.964,-110.60973,1,19,3.2,38,7.7,20.90
2019,Blind Bull,42.964,-110.60973,2,15,8.5,44,10.9,22.30
2019,Blind Bull,42.964,-110.60973,3,22,3.2,84,19.4,42.60
2019,Blind Bull,42.964,-110.60973,4,32,3.3,69,22.6,444.10
2019,Blind Bull,42.964,-110.60973,5,37,3.8,68,24.7,621.80
2019,Vail,39.61676,-106.38006,1,24,1.4,25,7.1,17.41
2019,Vail,39.61676,-106.38006,2,21,2.7,42,11,14.87
2019,Vail,39.61676,-106.38006,3,24,5.6,51,14.9,15.18
2019,Vail,39.61676,-106.38006,4,32,1.6,58,20.4,34.13
2019,Vail,39.61676,-106.38006,5,38,1.8,42,16.7,126.77
2019,Battle Mountain,41.05413,-107.26609,1,23,3.1,25,5.2,25.60
2019,Battle Mountain,41.05413,-107.26609,2,24,2.7,37,8.3,26.00
2019,Battle Mountain,41.05413,-107.26609,3,30,2.9,42,10.6,33.20
2019,Battle Mountain,41.05413,-107.26609,4,41,3.9,39,13.3,398.50
2019,Battle Mountain,41.05413,-107.26609,5,44,2.3,10,1.9,936.40
2019,Bison Lake ,39.76487,-107.35681,1,19,2.5,44,11.3,1106.53
2019,Bison Lake ,39.76487,-107.35681,2,16,6.3,60,16.8,1124.40
2019,Bison Lake ,39.76487,-107.35681,3,20,6,84,24.8,1281.33
2019,Bison Lake ,39.76487,-107.35681,4,28,1.7,91,32.1,1965.33
2019,Bison Lake ,39.76487,-107.35681,5,35,1.7,95,33.9,4930.00
2019,Middle Creek,37.61978,-107.03482,1,8,3.8,33,6.6,43.80
2019,Middle Creek,37.61978,-107.03482,2,15,7.7,40,10.4,46.60
2019,Middle Creek,37.61978,-107.03482,3,25,8.3,66,18,154.00
2019,Middle Creek,37.61978,-107.03482,4,16,2.7,82,26.3,926.40
2019,Middle Creek,37.61978,-107.03482,5,31,5.7,67,24.5,1343.00
2019,Mineral Creek,37.84747,-107.72657,1,13,3.9,27,5.5,17.10
2019,Mineral Creek,37.84747,-107.72657,2,9,5.5,40,9.4,15.80
2019,Mineral Creek,37.84747,-107.72657,3,31,8,56,14.9,15.00
2019,Mineral Creek,37.84747,-107.72657,4,17,2.3,72,22.9,59.80
2019,Mineral Creek,37.84747,-107.72657,5,33,4.2,48,19.5,125.10
2019,Berthoud Summit ,39.80392,-105.77789,1,20,1.1,33,7.6,1.96
2019,Berthoud Summit ,39.80392,-105.77789,2,19,1.8,49,11.5,1.76
2019,Berthoud Summit ,39.80392,-105.77789,3,21,6.3,54,13.7,1.68
2019,Berthoud Summit ,39.80392,-105.77789,4,29,2.4,69,20.6,2.49
2019,Berthoud Summit ,39.80392,-105.77789,5,35,1.4,65,22.4,8.11
2019,Lost Dog,40.81588,-106.74835,1,4,5,36,8.5,67.50
2019,Lost Dog,40.81588,-106.74835,2,27,6.2,48,12.8,68.20
2019,Lost Dog,40.81588,-106.74835,3,28,4.8,63,19,95.70
2019,Lost Dog,40.81588,-106.74835,4,26,4.2,65,23.7,684.20
2019,Lost Dog,40.81588,-106.74835,5,30,3.4,55,21.5,1237.00
2019,Grizzly Peak,39.64631,-105.86973,1,21,1.1,36,8.9,2.63
2019,Grizzly Peak,39.64631,-105.86973,2,20,1.7,50,12.5,2.11
2019,Grizzly Peak,39.64631,-105.86973,3,22,5.9,58,15.3,1.98
2019,Grizzly Peak,39.64631,-105.86973,4,29,1.1,68,22.3,2.47
2019,Grizzly Peak,39.64631,-105.86973,5,35,0.7,65,23,7.66
2019,Little Grassy,37.48631,-113.84582,1,16,6,4,0.7,113.80
2019,Little Grassy,37.48631,-113.84582,2,33,5.8,9,4,262.30
2019,Little Grassy,37.48631,-113.84582,3,45,5.6,12,4.8,652.60
2019,Little Grassy,37.48631,-113.84582,4,33,1,1,0,511.00
2019,Little Grassy,37.48631,-113.84582,5,36,4,0,0,842.60
2019,Gunsight,43.38332,-109.87815,1,21,3.7,64,16.3,20.90
2019,Gunsight,43.38332,-109.87815,2,25,3.9,57,17.3,22.30
2019,Gunsight,43.38332,-109.87815,3,41,2.3,17,5.2,42.60
2019,Gunsight,43.38332,-109.87815,4,37,0.8,0,0,444.10
2019,Gunsight,43.38332,-109.87815,5,53,0.7,0,0,621.80
2019,Fremont ,39.37991,-106.19681,1,19,1.4,37,8.6,4.94
2019,Fremont ,39.37991,-106.19681,2,18,1.7,51,12.2,0.99
2019,Fremont ,39.37991,-106.19681,3,21,5.9,60,15.1,0.20
2019,Fremont ,39.37991,-106.19681,4,28,1.7,77,22,0.99
2019,Fremont ,39.37991,-106.19681,5,34,1.3,81,26,3.60
2020,EF Blacks Fork GS,40.88472,-110.54056,1,30,3.4,23,6.9,34.20
2020,EF Blacks Fork GS,40.88472,-110.54056,2,20,1.8,38,10.3,24.20
2020,EF Blacks Fork GS,40.88472,-110.54056,3,31,2.7,40,12.1,21.30
2020,EF Blacks Fork GS,40.88472,-110.54056,4,37,2,45,14.7,36.00
2020,EF Blacks Fork GS,40.88472,-110.54056,5,35,1.2,22,8.5,658.20
2020,Lake Irene ,40.41432,-105.8198,1,15,3.5,40,9.9,11.95
2020,Lake Irene ,40.41432,-105.8198,2,14,4.1,59,15.1,7.25
2020,Lake Irene ,40.41432,-105.8198,3,27,1.8,80,21.5,6.94
2020,Lake Irene ,40.41432,-105.8198,4,27,1.5,80,25.8,14.13
2020,Lake Irene ,40.41432,-105.8198,5,37,1.5,67,27.3,181.07
2020,Sandstone,41.11172,-107.1706,1,24,4.1,33,7.6,45.70
2020,Sandstone,41.11172,-107.1706,2,21,2.8,47,11.7,44.30
2020,Sandstone,41.11172,-107.1706,3,33,3,46,14.5,50.70
2020,Sandstone,41.11172,-107.1706,4,38,1.7,43,17.5,267.80
2020,Sandstone,41.11172,-107.1706,5,49,2.5,21,7.8,1310.00
2020,Little Grassy,37.48631,-113.84582,1,24,0.5,5,2.6,96.10
2020,Little Grassy,37.48631,-113.84582,2,38,0.9,3,1.2,128.50
2020,Little Grassy,37.48631,-113.84582,3,42,5.4,0,0.2,358.50
2020,Little Grassy,37.48631,-113.84582,4,49,1.1,0,0,254.40
2020,Little Grassy,37.48631,-113.84582,5,64,0.1,0,0,191.90
2020,Beartown,37.71409,-107.51212,1,16,1.9,46,11.5,17.80
2020,Beartown,37.71409,-107.51212,2,25,3.8,44,13.4,17.80
2020,Beartown,37.71409,-107.51212,3,22,5.6,53,17.2,18.20
2020,Beartown,37.71409,-107.51212,4,31,0.8,65,22.8,43.10
2020,Beartown,37.71409,-107.51212,5,43,0.5,41,18.5,328.10
2020,Red Mountain Pass,37.8918,-107.71342,1,13,3.6,45,10.9,17.10
2020,Red Mountain Pass,37.8918,-107.71342,2,23,3.9,53,14.5,15.60
2020,Red Mountain Pass,37.8918,-107.71342,3,23,5.2,60,18.4,15.60
2020,Red Mountain Pass,37.8918,-107.71342,4,27,2.2,71,23.6,40.20
2020,Red Mountain Pass,37.8918,-107.71342,5,40,0.4,54,21.5,279.50
2020,Mancos,37.43087,-108.16954,1,26,1.9,27,7.7,56.00
2020,Mancos,37.43087,-108.16954,2,35,1.4,31,9.6,59.00
2020,Mancos,37.43087,-108.16954,3,32,3.9,32,11,128.00
2020,Mancos,37.43087,-108.16954,4,38,0,36,14.9,463.80
2020,Mancos,37.43087,-108.16954,5,50,0.2,1,0.4,1123.00
2020,Rabbit Ears,40.36783,-106.74038,1,17,6.4,37,9.9,69.20
2020,Rabbit Ears,40.36783,-106.74038,2,22,7.3,57,15.7,75.80
2020,Rabbit Ears,40.36783,-106.74038,3,27,2.6,73,22.7,179.70
2020,Rabbit Ears,40.36783,-106.74038,4,40,6,69,25.2,631.70
2020,Rabbit Ears,40.36783,-106.74038,5,39,1.5,60,24.1,2103.00
2020,New Fork Lake,43.11265,-109.94947,1,20,3.1,18,4.2,51.90
2020,New Fork Lake,43.11265,-109.94947,2,16,2.3,28,6.9,45.30
2020,New Fork Lake,43.11265,-109.94947,3,27,1.4,35,9.1,132.80
2020,New Fork Lake,43.11265,-109.94947,4,32,2.1,38,10.5,207.00
2020,New Fork Lake,43.11265,-109.94947,5,43,1.4,16,6.2,714.60
2020,Dry Lake,40.53397,-106.7813,1,22,5.8,40,10.5,69.20
2020,Dry Lake,40.53397,-106.7813,2,26,6.2,60,16.3,75.80
2020,Dry Lake,40.53397,-106.7813,3,27,2.7,67,22.5,179.70
2020,Dry Lake,40.53397,-106.7813,4,39,3.6,54,24.6,631.70
2020,Dry Lake,40.53397,-106.7813,5,41,2,32,16.3,2103.00
2020,Buffalo Park ,40.22861,-106.59528,1,18,1.7,33,7.3,50.58
2020,Buffalo Park ,40.22861,-106.59528,2,17,3.5,45,10.7,187.12
2020,Buffalo Park ,40.22861,-106.59528,3,29,0.7,62,16.4,601.67
2020,Buffalo Park ,40.22861,-106.59528,4,31,1.2,59,18.6,460.13
2020,Buffalo Park ,40.22861,-106.59528,5,41,0.8,52,19,199.67
2020,Black Flat-U.M,38.6799,-111.59765,1,27,2.2,24,5.6,6.77
2020,Black Flat-U.M,38.6799,-111.59765,2,32,1.5,32,7.8,6.22
2020,Black Flat-U.M,38.6799,-111.59765,3,32,1.8,35,9.3,5.27
2020,Black Flat-U.M,38.6799,-111.59765,4,33,1.1,31,10.8,13.50
2020,Black Flat-U.M,38.6799,-111.59765,5,41,0.1,0,0,32.00
2020,Big Sandy Opening,42.6458,-109.25965,1,17,2.7,16,3.7,67.20
2020,Big Sandy Opening,42.6458,-109.25965,2,13,1.1,27,6.4,48.60
2020,Big Sandy Opening,42.6458,-109.25965,3,25,2.1,31,7.5,60.20
2020,Big Sandy Opening,42.6458,-109.25965,4,30,2.1,39,9.6,140.80
2020,Big Sandy Opening,42.6458,-109.25965,5,42,1.1,20,8.2,488.00
2020,Baker Butte Smt,34.45547,-111.38272,1,31,0.5,38,10,0.00
2020,Baker Butte Smt,34.45547,-111.38272,2,37,2.5,29,10.3,0.00
2020,Baker Butte Smt,34.45547,-111.38272,3,36,5.5,30,11,0.00
2020,Baker Butte Smt,34.45547,-111.38272,4,42,1.1,33,12.6,6.93
2020,Baker Butte Smt,34.45547,-111.38272,5,55,0.7,1,0.1,6.66
2020,Willow Creek,40.34703,-106.09433,1,18,0.9,26,5.8,1.03
2020,Willow Creek,40.34703,-106.09433,2,16,2.8,31,7.2,1.22
2020,Willow Creek,40.34703,-106.09433,3,29,0.7,44,11.2,1.30
2020,Willow Creek,40.34703,-106.09433,4,29,1.5,47,13.3,3.29
2020,Willow Creek,40.34703,-106.09433,5,40,0.7,44,15.2,4.68
2020,Steel Creek Park,40.90862,-110.50462,1,27,3.5,32,8,34.20
2020,Steel Creek Park,40.90862,-110.50462,2,24,2.4,44,11.5,24.20
2020,Steel Creek Park,40.90862,-110.50462,3,26,3.4,47,13.8,21.30
2020,Steel Creek Park,40.90862,-110.50462,4,33,2.3,56,17.2,36.00
2020,Steel Creek Park,40.90862,-110.50462,5,34,1.4,44,16.4,658.20
2020,Long Flat ,37.51255,-113.39661,1,15,0.9,22,5.7,96.10
2020,Long Flat ,37.51255,-113.39661,2,30,1.4,23,6.6,128.50
2020,Long Flat ,37.51255,-113.39661,3,37,3.7,21,7.4,358.50
2020,Long Flat ,37.51255,-113.39661,4,43,0.9,18,6.8,254.40
2020,Long Flat ,37.51255,-113.39661,5,57,0.2,0,0,191.90
2020,Lone Cone,37.89183,-108.19544,1,13,2,28,6.8,2.60
2020,Lone Cone,37.89183,-108.19544,2,20,1.1,33,8.8,2.60
2020,Lone Cone,37.89183,-108.19544,3,26,4,34,9.9,3.30
2020,Lone Cone,37.89183,-108.19544,4,31,1.1,39,13.3,6.69
2020,Lone Cone,37.89183,-108.19544,5,38,0.5,0,0,36.30
2020,Spring Creek Divide,42.52516,-110.66148,1,19,7.4,34,7.9,51.90
2020,Spring Creek Divide,42.52516,-110.66148,2,17,6.4,61,15.3,45.30
2020,Spring Creek Divide,42.52516,-110.66148,3,26,4.5,72,21.7,132.80
2020,Spring Creek Divide,42.52516,-110.66148,4,30,2.9,86,26.2,207.00
2020,Spring Creek Divide,42.52516,-110.66148,5,40,2.2,68,27.4,714.60
2020,Beaver Creek,39.59917,-106.51142,1,21,1.3,24,5.6,3.60
2020,Beaver Creek,39.59917,-106.51142,2,22,2,33,8,3.58
2020,Beaver Creek,39.59917,-106.51142,3,34,0.5,42,11.2,1.32
2020,Beaver Creek,39.59917,-106.51142,4,36,1,38,13.2,4.45
2020,Beaver Creek,39.59917,-106.51142,5,46,0.7,18,6.9,26.67
2020,Summit ,39.71796,-106.15802,1,21,0.7,24,5.6,77.10
2020,Summit ,39.71796,-106.15802,2,20,2.2,31,7.3,87.79
2020,Summit ,39.71796,-106.15802,3,31,0.4,42,10.9,99.95
2020,Summit ,39.71796,-106.15802,4,33,1.3,34,12,99.81
2020,Summit ,39.71796,-106.15802,5,44,0.3,17,6.8,268.93
2020,Tower,40.53743,-106.6768,1,12,10.5,56,17.6,69.20
2020,Tower,40.53743,-106.6768,2,18,11.1,93,28.1,75.80
2020,Tower,40.53743,-106.6768,3,22,6.7,112,39.2,179.70
